price,brand,model,year,title_status,mileage,color,state,country,condition
10000,ford,door,2013,clean vehicle,119869.0,silver,florida, usa,2 days left
20500,ford,taurus,2019,clean vehicle,17260.0,silver,pennsylvania, usa,3 days left
5700,ford,door,2013,clean vehicle,89490.0,white,florida, usa,2 days left
21000,ford,transit,2019,clean vehicle,40772.0,white,pennsylvania, usa,3 days left
22500,ford,transit,2019,clean vehicle,25623.0,white,pennsylvania, usa,2 days left
29000,ford,f-150,2019,clean vehicle,11669.0,white,colorado, usa,24 hours left
13200,ford,door,2013,clean vehicle,138524.0,black,florida, usa,2 days left
25500,ford,transit,2019,clean vehicle,13644.0,white,pennsylvania, usa,2 days left
25700,ford,door,2016,clean vehicle,147935.0,white,texas, usa,2 days left
18900,ford,doors,2015,clean vehicle,44456.0,charcoal,new york, usa,10 days left
31500,ford,wagon,2019,clean vehicle,20357.0,black,pennsylvania, usa,2 days left
45500,ford,door,2017,clean vehicle,66366.0,black,florida, usa,48 minutes
11000,ford,door,2017,clean vehicle,43532.0,gray,pennsylvania, usa,21 hours left
18288,ford,doors,2015,clean vehicle,45218.0,gray,new york, usa,10 days left
20000,ford,door,2017,clean vehicle,85688.0,white,florida, usa,48 minutes
36600,ford,door,2016,clean vehicle,58902.0,white,pennsylvania, usa,21 hours left
18299,ford,doors,2015,clean vehicle,59869.0,silver,pennsylvania, usa,10 days left
10000,ford,escape,2017,clean vehicle,35021.0,silver,colorado, usa,8 days left
4100,ford,door,2012,clean vehicle,100264.0,silver,pennsylvania, usa,21 hours left
30995,ford,door,2015,clean vehicle,157057.0,off-white,texas, usa,2 days left
1750,ford,door,2012,salvage insurance,181316.0,black,minnesota, usa,8 days left
31500,ford,wagon,2019,clean vehicle,23222.0,black,pennsylvania, usa,2 days left
13500,ford,door,2016,clean vehicle,87686.0,white,colorado, usa,8 days left
7500,ford,door,2014,clean vehicle,162918.0,blue,texas, usa,6 hours left
650,ford,door,2017,salvage insurance,0.0,black,california, usa,2 days left
22800,ford,wagon,2019,clean vehicle,32526.0,white,pennsylvania, usa,2 days left
11300,ford,door,2016,clean vehicle,69402.0,white,colorado, usa,8 days left
32700,ford,door,2014,clean vehicle,76336.0,white,texas, usa,7 hours left
1350,ford,door,2012,salvage insurance,163334.0,white,virginia, usa,3 days left
21900,ford,wagon,2019,clean vehicle,47628.0,white,pennsylvania, usa,2 days left
11700,ford,door,2014,clean vehicle,135283.0,orange,texas, usa,6 hours left
6500,ford,door,2014,salvage insurance,147903.0,white,georgia, usa,3 days left
9800,ford,door,2014,clean vehicle,74181.0,black,colorado, usa,8 days left
11000,ford,door,2014,clean vehicle,77386.0,white,texas, usa,6 hours left
1150,ford,door,2014,salvage insurance,123349.0,red,georgia, usa,3 days left
13000,ford,cutaway,2013,clean vehicle,136661.0,white,colorado, usa,8 days left
5500,ford,door,2013,clean vehicle,109600.0,silver,texas, usa,2 days left
6000,ford,door,2014,salvage insurance,125369.0,black,massachusetts, usa,3 days left
11200,ford,door,2013,clean vehicle,122861.0,blue,texas, usa,6 hours left
5000,ford,door,2016,salvage insurance,110826.0,gray,massachusetts, usa,3 days left
23400,ford,f-150,2019,clean vehicle,12198.0,white,missouri, usa,21 hours left
13500,ford,door,2019,salvage insurance,45512.0,red,massachusetts, usa,3 days left
22900,ford,f-150,2019,clean vehicle,15656.0,white,missouri, usa,21 hours left
20000,ford,fusion,2020,clean vehicle,23984.0,silver,virginia, usa,2 days left
22900,ford,f-150,2019,clean vehicle,15821.0,white,missouri, usa,21 hours left
27000,ford,mustang,2020,clean vehicle,12748.0,red,virginia, usa,2 days left
54500,ford,expedition,2019,clean vehicle,9865.0,blue,oklahoma, usa,2 days left
20600,ford,fusion,2020,clean vehicle,17858.0,black,virginia, usa,2 days left
23500,ford,f-150,2019,clean vehicle,6711.0,white,missouri, usa,21 hours left
53000,ford,expedition,2019,clean vehicle,14939.0,blue,oklahoma, usa,2 days left
23600,ford,transit,2019,clean vehicle,15820.0,white,missouri, usa,21 hours left
33500,ford,wagon,2019,clean vehicle,6140.0,silver,oklahoma, usa,2 days left
24400,ford,edge,2019,clean vehicle,25552.0,gray,virginia, usa,2 days left
13000,ford,focus,2016,clean vehicle,54984.0,black,west virginia, usa,2 days left
48400,ford,max,2019,clean vehicle,24783.0,black,virginia, usa,2 days left
26500,ford,door,2014,clean vehicle,148442.0,silver,west virginia, usa,2 days left
46200,ford,max,2019,clean vehicle,34191.0,white,virginia, usa,2 days left
9300,ford,door,2013,clean vehicle,82072.0,silver,west virginia, usa,2 days left
13500,ford,door,2012,clean vehicle,104559.0,white,west virginia, usa,2 days left
27600,ford,edge,2019,clean vehicle,13265.0,silver,virginia, usa,2 days left
7400,ford,door,2013,clean vehicle,133314.0,red,west virginia, usa,2 days left
26500,ford,edge,2019,clean vehicle,22458.0,gray,virginia, usa,2 days left
26000,ford,door,2013,clean vehicle,70106.0,white,west virginia, usa,21 hours left
24500,ford,edge,2019,clean vehicle,23712.0,black,virginia, usa,2 days left
2100,ford,door,2012,clean vehicle,101848.0,red,west virginia, usa,21 hours left
16700,ford,ecosport,2019,clean vehicle,14994.0,black,virginia, usa,2 days left
17500,ford,edge,2015,clean vehicle,59726.0,gray,missouri, usa,2 days left
17000,ford,escape,2019,clean vehicle,16448.0,gray,virginia, usa,2 days left
22500,ford,door,2015,clean vehicle,28801.0,black,oklahoma, usa,2 days left
34500,ford,f-150,2019,clean vehicle,28938.0,gray,michigan, usa,21 hours left
16600,ford,ecosport,2019,clean vehicle,19022.0,black,virginia, usa,2 days left
7500,ford,door,2014,clean vehicle,93832.0,silver,missouri, usa,21 hours left
34500,ford,f-150,2019,clean vehicle,25046.0,white,michigan, usa,21 hours left
25000,ford,edge,2019,clean vehicle,22318.0,black,virginia, usa,2 days left
36000,ford,f-150,2019,clean vehicle,17301.0,gray,michigan, usa,21 hours left
23700,ford,edge,2019,clean vehicle,27413.0,gray,virginia, usa,2 days left
28600,ford,explorer,2019,clean vehicle,39733.0,silver,michigan, usa,21 hours left
23500,ford,door,2013,clean vehicle,74195.0,brown,oklahoma, usa,2 days left
25300,ford,explorer,2019,clean vehicle,44383.0,silver,michigan, usa,21 hours left
24900,ford,flex,2019,clean vehicle,19151.0,white,virginia, usa,2 days left
20300,ford,f-750,2012,clean vehicle,188394.0,white,missouri, usa,21 hours left
23400,ford,fusion,2020,clean vehicle,2452.0,gray,michigan, usa,21 hours left
14600,ford,fusion,2019,clean vehicle,36252.0,silver,virginia, usa,2 days left
25500,ford,f-150,2019,clean vehicle,27136.0,silver,virginia, usa,2 days left
14700,ford,fusion,2019,clean vehicle,35951.0,white,virginia, usa,2 days left
33700,ford,f-150,2019,clean vehicle,35221.0,white,virginia, usa,2 days left
33400,ford,f-150,2019,clean vehicle,33808.0,gray,virginia, usa,2 days left
34000,ford,f-150,2019,clean vehicle,32022.0,black,michigan, usa,21 hours left
17500,ford,fusion,2019,clean vehicle,34173.0,white,virginia, usa,2 days left
14100,ford,fusion,2019,clean vehicle,24272.0,white,michigan, usa,21 hours left
30000,ford,f-150,2019,clean vehicle,19055.0,black,virginia, usa,2 days left
16500,ford,fusion,2019,clean vehicle,34822.0,red,michigan, usa,21 hours left
30600,ford,f-150,2019,clean vehicle,15422.0,gray,virginia, usa,2 days left
12800,ford,ecosport,2019,clean vehicle,24765.0,silver,nevada, usa,2 days left
26000,ford,wagon,2019,clean vehicle,23019.0,white,virginia, usa,2 days left
46000,ford,max,2019,clean vehicle,38243.0,black,texas, usa,21 hours left
28500,ford,ranger,2019,clean vehicle,16509.0,white,virginia, usa,2 days left
24300,ford,edge,2019,clean vehicle,18762.0,silver,nevada, usa,2 days left
29000,ford,explorer,2019,clean vehicle,28854.0,no_color,texas, usa,21 hours left
15300,ford,escape,2019,clean vehicle,17392.0,black,nevada, usa,2 days left
27900,ford,mustang,2019,clean vehicle,13558.0,white,new mexico, usa,21 hours left
24700,ford,edge,2019,clean vehicle,27082.0,black,nevada, usa,2 days left
14400,ford,escape,2019,clean vehicle,17510.0,black,texas, usa,21 hours left
15000,ford,ecosport,2019,clean vehicle,24662.0,white,nevada, usa,2 days left
17200,ford,door,2014,clean vehicle,96076.0,black,florida, usa,18 hours left
12800,ford,ecosport,2019,clean vehicle,22858.0,white,nevada, usa,2 days left
46900,ford,explorer,2020,clean vehicle,740.0,gray,virginia, usa,21 hours left
2800,ford,door,2013,clean vehicle,110748.0,gray,florida, usa,2 days left
16200,ford,escape,2019,clean vehicle,25090.0,black,nevada, usa,2 days left
25200,ford,escape,2020,clean vehicle,7.0,black,virginia, usa,21 hours left
34800,ford,max,2019,clean vehicle,34277.0,silver,nevada, usa,2 days left
52000,ford,srw,2019,clean vehicle,34527.0,white,texas, usa,21 hours left
26000,ford,door,2017,clean vehicle,99923.0,white,texas, usa,1 days left
40600,ford,expedition,2019,clean vehicle,39170.0,white,nevada, usa,2 days left
55000,ford,srw,2019,clean vehicle,16569.0,no_color,texas, usa,21 hours left
5000,ford,door,2015,clean vehicle,80612.0,black,texas, usa,1 days left
36400,ford,max,2019,clean vehicle,36616.0,black,nevada, usa,2 days left
7500,ford,door,2015,clean vehicle,92165.0,white,texas, usa,1 days left
14700,ford,escape,2019,clean vehicle,44778.0,silver,nevada, usa,2 days left
43900,ford,explorer,2020,clean vehicle,2089.0,no_color,south carolina, usa,21 hours left
6400,ford,door,2013,clean vehicle,91652.0,red,texas, usa,1 days left
41100,ford,expedition,2019,clean vehicle,35801.0,silver,nevada, usa,2 days left
23000,ford,door,2013,clean vehicle,88781.0,white,texas, usa,1 days left
13900,ford,escape,2019,clean vehicle,36978.0,blue,nevada, usa,2 days left
19000,ford,door,2012,clean vehicle,189776.0,white,texas, usa,1 days left
34800,ford,max,2019,clean vehicle,35233.0,white,nevada, usa,2 days left
22000,ford,door,2012,clean vehicle,151641.0,white,texas, usa,1 days left
16300,ford,escape,2019,clean vehicle,37044.0,white,nevada, usa,1 hours left
18800,ford,escape,2019,clean vehicle,15835.0,green,virginia, usa,21 hours left
13000,ford,cab,2012,clean vehicle,201187.0,white,texas, usa,1 days left
40900,ford,max,2019,clean vehicle,41928.0,black,nevada, usa,2 days left
47000,ford,expedition,2019,clean vehicle,37059.0,gray,virginia, usa,21 hours left
12800,ford,door,2017,clean vehicle,33763.0,red,wisconsin, usa,14 hours left
25500,ford,explorer,2019,clean vehicle,29850.0,gray,nevada, usa,2 days left
17800,ford,escape,2019,clean vehicle,26675.0,black,virginia, usa,21 hours left
25700,ford,f-150,2019,clean vehicle,17828.0,black,nevada, usa,2 days left
17200,ford,escape,2019,clean vehicle,29632.0,white,virginia, usa,21 hours left
35000,ford,srw,2019,clean vehicle,11544.0,white,new jersey, usa,2 hours left
28800,ford,f-150,2019,clean vehicle,21976.0,white,nevada, usa,2 days left
39200,ford,max,2019,clean vehicle,43617.0,black,tennessee, usa,21 hours left
13600,ford,escape,2019,clean vehicle,49254.0,gray,pennsylvania, usa,1 days left
24200,ford,f-150,2019,clean vehicle,51589.0,black,nevada, usa,2 days left
46900,ford,max,2019,clean vehicle,41399.0,gray,virginia, usa,21 hours left
26500,ford,f-150,2019,clean vehicle,11734.0,gray,pennsylvania, usa,1 days left
24700,ford,explorer,2019,clean vehicle,41628.0,silver,nevada, usa,2 days left
12600,ford,focus,2017,clean vehicle,15075.0,gray,new jersey, usa,7 days left
31800,ford,f-150,2019,clean vehicle,26591.0,red,nevada, usa,2 days left
24500,ford,f-150,2019,clean vehicle,22906.0,white,nevada, usa,2 days left
26000,ford,f-150,2019,clean vehicle,33462.0,white,virginia, usa,21 hours left
21000,ford,f-150,2017,clean vehicle,32747.0,gray,pennsylvania, usa,7 days left
22500,ford,f-150,2019,clean vehicle,33717.0,white,nevada, usa,2 days left
7700,ford,door,2017,clean vehicle,85218.0,black,pennsylvania, usa,1 days left
23100,ford,f-150,2019,clean vehicle,23512.0,red,nevada, usa,2 days left
9200,ford,door,2017,clean vehicle,57853.0,white,pennsylvania, usa,1 days left
19600,ford,mustang,2019,clean vehicle,33324.0,gray,nevada, usa,2 days left
11700,ford,door,2016,clean vehicle,23803.0,black,pennsylvania, usa,1 days left
27300,ford,mustang,2019,clean vehicle,31260.0,blue,nevada, usa,2 days left
14300,ford,edge,2016,clean vehicle,69428.0,white,pennsylvania, usa,1 days left
23600,ford,transit,2019,clean vehicle,15755.0,white,nevada, usa,2 days left
6200,ford,door,2016,clean vehicle,90946.0,gray,pennsylvania, usa,1 days left
22400,ford,wagon,2019,clean vehicle,51370.0,white,nevada, usa,2 days left
5700,ford,door,2016,clean vehicle,99941.0,black,pennsylvania, usa,1 days left
23600,ford,transit,2019,clean vehicle,15456.0,white,nevada, usa,2 days left
4600,ford,door,2016,clean vehicle,141603.0,gray,pennsylvania, usa,1 days left
37500,ford,srw,2019,clean vehicle,2382.0,silver,nevada, usa,5 days left
10700,ford,van,2016,clean vehicle,99544.0,white,pennsylvania, usa,1 days left
31900,ford,srw,2019,clean vehicle,21546.0,black,nevada, usa,2 days left
31600,ford,mustang,2019,clean vehicle,16293.0,black,georgia, usa,21 hours left
12600,ford,escape,2018,clean vehicle,40375.0,gray,nevada, usa,2 days left
5300,ford,door,2013,clean vehicle,143191.0,gray,pennsylvania, usa,1 days left
3900,ford,fiesta,2018,clean vehicle,363.0,blue,nevada, usa,Listing Expired
13000,ford,edge,2015,clean vehicle,59656.0,gray,florida, usa,4 days left
11800,ford,ecosport,2018,clean vehicle,37878.0,black,nevada, usa,2 days left
24600,ford,edge,2019,clean vehicle,20628.0,black,georgia, usa,21 hours left
14500,ford,door,2014,clean vehicle,71205.0,black,florida, usa,4 days left
24300,ford,explorer,2018,clean vehicle,26186.0,silver,nevada, usa,2 days left
12300,ford,fusion,2018,clean vehicle,38157.0,white,nevada, usa,2 days left
14800,ford,door,2016,clean vehicle,30325.0,blue,new jersey, usa,2 hours left
17100,ford,mustang,2018,clean vehicle,31561.0,silver,nevada, usa,2 days left
6800,ford,door,2016,clean vehicle,66655.0,no_color,new jersey, usa,2 hours left
20300,ford,explorer,2018,clean vehicle,19029.0,blue,connecticut, usa,18 hours left
26300,ford,f-150,2018,clean vehicle,11739.0,silver,new york, usa,18 hours left
22500,ford,door,2016,clean vehicle,50423.0,silver,nevada, usa,Listing Expired
41200,ford,srw,2019,clean vehicle,25638.0,gray,tennessee, usa,21 hours left
20400,ford,door,2017,clean vehicle,59798.0,gray,florida, usa,Listing Expired
49900,ford,drw,2019,clean vehicle,5035.0,black,virginia, usa,21 hours left
12100,ford,escape,2017,clean vehicle,32284.0,silver,new york, usa,18 hours left
24000,ford,door,2016,clean vehicle,40371.0,blue,florida, usa,Listing Expired
9500,ford,escape,2017,clean vehicle,107569.0,white,new york, usa,18 hours left
9000,ford,door,2017,clean vehicle,96451.0,silver,new jersey, usa,18 hours left
9800,ford,escape,2017,clean vehicle,94851.0,white,new jersey, usa,18 hours left
7800,ford,door,2017,clean vehicle,108727.0,silver,connecticut, usa,18 hours left
17200,ford,f-150,2017,clean vehicle,91979.0,white,new york, usa,18 hours left
18800,ford,explorer,2017,clean vehicle,76258.0,gray,new york, usa,18 hours left
9800,ford,door,2014,clean vehicle,147574.0,white,california, usa,20 hours left
7000,ford,door,2013,clean vehicle,104764.0,gray,florida, usa,Listing Expired
44000,ford,max,2019,clean vehicle,16934.0,gray,nevada, usa,2 days left
23400,ford,transit,2019,clean vehicle,13822.0,white,texas, usa,2 days left
30700,ford,transit,2019,clean vehicle,5250.0,white,texas, usa,2 days left
15600,ford,escape,2019,clean vehicle,33451.0,black,south carolina, usa,21 hours left
22600,ford,f-150,2019,clean vehicle,14291.0,white,texas, usa,2 days left
22900,ford,f-150,2019,clean vehicle,16725.0,white,south carolina, usa,21 hours left
22800,ford,f-150,2019,clean vehicle,13002.0,white,texas, usa,2 days left
22700,ford,f-150,2019,clean vehicle,18902.0,white,south carolina, usa,21 hours left
23000,ford,f-150,2019,clean vehicle,9732.0,white,texas, usa,2 days left
22700,ford,f-150,2019,clean vehicle,18947.0,white,south carolina, usa,21 hours left
23000,ford,f-150,2019,clean vehicle,8402.0,white,north carolina, usa,2 days left
34400,ford,f-150,2019,clean vehicle,17450.0,gray,south carolina, usa,21 hours left
36500,ford,srw,2016,clean vehicle,53986.0,gray,nevada, usa,Listing Expired
23100,ford,f-150,2019,clean vehicle,15848.0,white,south carolina, usa,21 hours left
23300,ford,f-150,2019,clean vehicle,10770.0,white,south carolina, usa,21 hours left
22600,ford,f-150,2019,clean vehicle,14587.0,white,north carolina, usa,2 days left
4500,ford,door,2016,clean vehicle,98625.0,gray,mississippi, usa,19 hours left
23000,ford,f-150,2019,clean vehicle,10916.0,white,north carolina, usa,2 days left
8000,ford,door,2014,clean vehicle,107173.0,white,mississippi, usa,19 hours left
11500,ford,fiesta,2019,clean vehicle,10134.0,silver,north carolina, usa,2 days left
9400,ford,door,2017,clean vehicle,43056.0,no_color,south carolina, usa,21 hours left
23000,ford,f-150,2019,clean vehicle,10655.0,white,north carolina, usa,2 days left
2800,ford,door,2012,clean vehicle,173601.0,black,california, usa,18 hours left
22600,ford,transit,2019,clean vehicle,14231.0,white,north carolina, usa,2 days left
23000,ford,transit,2019,clean vehicle,8985.0,white,north carolina, usa,2 days left
5200,ford,door,2016,clean vehicle,84338.0,black,south carolina, usa,21 hours left
19200,ford,door,2017,clean vehicle,104290.0,gray,texas, usa,2 days left
10100,ford,door,2017,clean vehicle,45592.0,red,texas, usa,2 days left
6200,ford,door,2015,clean vehicle,103960.0,black,south carolina, usa,21 hours left
14000,ford,explorer,2016,clean vehicle,110333.0,white,texas, usa,2 days left
5000,ford,door,2015,clean vehicle,138516.0,gray,south carolina, usa,21 hours left
9200,ford,door,2016,clean vehicle,49094.0,red,texas, usa,2 days left
14700,ford,door,2016,clean vehicle,97526.0,black,texas, usa,2 days left
3000,ford,door,2014,clean vehicle,87420.0,silver,south carolina, usa,21 hours left
30200,ford,door,2015,clean vehicle,67052.0,red,texas, usa,2 days left
